DateTime,BE,DE,ES,FR,NL,PL,GB
19/04/2022 15:00,163.28,176.11,75,196.42,158.66,115.48,170.1163224
19/04/2022 16:00,163.29,168.94,61,186.77,158.89,127.69,198.0230179
19/04/2022 17:00,190.43,193.33,55.11,196.74,190.43,151.11,223.5669866
19/04/2022 18:00,224.93,224.93,64,224.93,224.93,183.48,236.4534909
19/04/2022 19:00,239.03,239.03,87.85,239.03,239.03,225.6,232.5477591
19/04/2022 20:00,240.01,240.01,149.17,240.01,240.01,240.01,222.9521955
19/04/2022 21:00,223.6,223.6,160.2,223.6,223.6,220.16,201.9890234
19/04/2022 22:00,200,200,149.17,200,200,181.52,172.5754869
19/04/2022 23:00,184.2,184.2,100,184.2,184.2,156.16,185.9682898
20/04/2022 00:00,191,191,125.01,191,191,141.57,172.3738958
20/04/2022 01:00,189.55,189.55,100,189.55,189.55,127.1,173.56717
20/04/2022 02:00,183.1,183.1,80.11,183.1,183.1,128.86,173.9046618
20/04/2022 03:00,183.28,183.28,70.02,183.28,183.28,122.97,172.3618425
20/04/2022 04:00,183.38,183.38,76.24,183.38,183.38,125.69,173.3140513
20/04/2022 05:00,197.96,197.96,86.04,197.96,197.96,131.95,196.998738
20/04/2022 06:00,227.24,227.24,95.54,227.24,227.24,151.02,212.957275
20/04/2022 07:00,249.92,249.92,145,249.92,249.92,172.67,253.6611871
20/04/2022 08:00,249.9,249.9,148,249.9,249.9,177.52,241.0896205
20/04/2022 09:00,209.96,209.96,145.58,209.96,209.96,124.08,216.4888848
20/04/2022 10:00,193.5,193.5,125.01,193.5,193.5,111.53,193.1296365
20/04/2022 11:00,182.2,188.91,86.04,192.99,185.71,111.65,180.8111887
20/04/2022 12:00,138.25,175.87,69.39,200,157.5,111.65,166.178512
20/04/2022 13:00,143.2,168.37,60.24,185.47,156.75,111.83,159.7661694
20/04/2022 14:00,135.08,158.9,38.08,175.6,147.83,116.04,159.139399
20/04/2022 15:00,165,171.95,8.99,176.31,168.82,111.87,165.6843277
20/04/2022 16:00,175.7,175.85,6,175.94,175.79,116.04,197.6737214
20/04/2022 17:00,196.15,196.15,7,196.15,196.15,111.87,220.4061994
20/04/2022 18:00,222.95,222.95,33.06,222.95,222.95,120.45,240.0771454
20/04/2022 19:00,249,249,66.94,249,249,173.12,238.3776335
20/04/2022 20:00,250,250,105.6,250,250,217.05,226.0230259
20/04/2022 21:00,239.18,239.18,147.02,239.18,239.18,158.96,198.879049
20/04/2022 22:00,220.1,220.1,126.61,220.1,220.1,144.55,180.7629756
20/04/2022 23:00,201.97,201.97,93.02,201.97,201.97,129.45,175.7005998
21/04/2022 00:00,188.55,188.55,154.5,188.55,188.55,121.28,167.8699295
21/04/2022 01:00,179.92,179.92,145.8,179.92,179.92,120.54,167.0917007
21/04/2022 02:00,181.08,181.08,145.8,181.08,181.08,120.57,166.936055
21/04/2022 03:00,178.92,178.92,149.18,178.92,178.92,120.74,168.3847577
21/04/2022 04:00,180.5,180.5,155.2,180.5,180.5,120.57,175.2810618
21/04/2022 05:00,199.92,199.92,167,199.92,199.92,120.97,184.3085154
21/04/2022 06:00,229.76,229.76,173.57,229.76,229.76,141.52,207.9307514
21/04/2022 07:00,256.02,256.02,203.56,256.02,256.02,162.7,239.0239835
21/04/2022 08:00,256.25,256.25,209,256.25,256.25,185.76,221.2444495
21/04/2022 09:00,232.26,232.26,176.82,232.26,232.26,165.2,201.5492756
21/04/2022 10:00,207.93,207.93,161,207.93,207.93,137.62,187.7686402
21/04/2022 11:00,181.77,197.01,153,206.44,189.9,135,174.8739883
21/04/2022 12:00,170.48,185.06,147.02,199.36,176.23,134.23,161.7877724
21/04/2022 13:00,161.67,176.25,145,189.59,167.3,127.17,155.7295609
21/04/2022 14:00,150,167.93,104,183.04,157.48,122.78,148.4740743
21/04/2022 15:00,159.4,168.05,101,173.91,163.96,121.1,153.6463023
21/04/2022 16:00,170.39,173.4,101.77,175.45,172.01,127.56,173.5689585
21/04/2022 17:00,185.13,185.34,123.67,185.41,185.34,132.15,203.4050518
21/04/2022 18:00,204.96,204.96,154.69,204.96,204.96,140.83,213.5100529
21/04/2022 19:00,220.62,220.62,178.07,220.62,220.62,183.58,215.473584
21/04/2022 20:00,223.61,223.61,223.61,223.61,223.61,206.89,208.0744244
21/04/2022 21:00,220.44,220.44,220.44,220.44,220.44,162.01,190.1033265
21/04/2022 22:00,199.71,199.71,199.71,199.71,199.71,140.33,167.5466652
21/04/2022 23:00,177.88,174.62,187.81,187.81,193.4,125.27,182.7760034
22/04/2022 00:00,185.08,191.07,216.06,216.06,206,117.41,165.1117013
22/04/2022 01:00,180.7,183.93,200,190.91,187.18,119.45,163.2409835
22/04/2022 02:00,187.01,187.01,187.01,187.01,187.01,113.57,160.8221573
22/04/2022 03:00,179.41,179.41,179.41,179.41,179.41,117.5,157.2832834
22/04/2022 04:00,176.09,176.09,176.09,176.09,176.09,114.87,162.9788447
22/04/2022 05:00,189.58,189.58,189.58,189.58,189.58,119.42,175.19213
22/04/2022 06:00,218.07,218.07,218.07,218.07,218.07,138.76,177.5275484
22/04/2022 07:00,239.95,239.95,239.95,239.95,239.95,148.86,215.6568292
22/04/2022 08:00,244.1,244.1,244.1,244.1,244.1,149.93,209.1152745
22/04/2022 09:00,221.05,221.05,221.05,221.05,221.05,130.89,185.641936
22/04/2022 10:00,195.85,196.56,229,197.77,196.56,119.25,171.2481325
22/04/2022 11:00,137.9,156.71,211.27,188.98,157.41,113.12,170.8430089
22/04/2022 12:00,126.89,122.43,207.77,201.26,149.6,102.21,152.3383923
22/04/2022 13:00,102.65,98.52,207,197.1,102,97.67,137.0628491
22/04/2022 14:00,91.39,86.77,204.45,188.14,100,103.05,129.4012468
22/04/2022 15:00,91.07,86.77,201.98,183.07,86.77,98.9,137.1105107
22/04/2022 16:00,106.72,102.34,201.98,194.85,118.97,101.42,154.9002033
22/04/2022 17:00,131.51,137,201.42,189.96,167,108.96,178.0637414
22/04/2022 18:00,168.48,180.26,206.43,206.43,184.9,129.2,189.0259097
22/04/2022 19:00,209.61,209.61,209.61,209.61,209.61,154.6,200.2621321
22/04/2022 20:00,209.97,209.97,209.97,209.97,209.97,165.5,195.793857
22/04/2022 21:00,182.44,185,215.35,213.08,209.66,134.97,177.0866786
22/04/2022 22:00,190.17,190.17,209.89,191.96,192,130.87,155.0074419
22/04/2022 23:00,147,147.32,199.01,178.04,177.55,121.08,172.7137267
23/04/2022 00:00,150,130.46,180.21,180.21,195.2,130.46,160.5719338
23/04/2022 01:00,118.39,116.44,173.15,173.15,185.5,116.44,158.8322854
23/04/2022 02:00,110.2,108.65,168.03,168.03,178.63,108.65,150.2055356
23/04/2022 03:00,129.37,119.04,142,142,161.9,119.04,139.4340138
23/04/2022 04:00,121.56,119.4,126.58,126.58,129.9,119.4,136.7411333
23/04/2022 05:00,122.38,122.32,122.45,122.45,122.57,122.32,138.933567
23/04/2022 06:00,132.19,128.32,135.31,135.31,140.77,128.32,154.8167955
23/04/2022 07:00,147.96,143.64,120.1,149.99,154.01,143.64,170.1876619
23/04/2022 08:00,143,141.5,86.69,168.64,162.84,141.5,185.3917126
23/04/2022 09:00,15.52,82.69,72.02,211.94,80,124.57,182.6273397
23/04/2022 10:00,-40,55.43,55.39,203.42,-3.6,112.16,176.4670778
23/04/2022 11:00,-20,15.92,4.79,204.43,-184.94,103.66,152.9341623
23/04/2022 12:00,-45,2.43,3.7,216.83,-222.36,102.45,113.9708034
23/04/2022 13:00,-55,0.01,3.7,210.08,-217.42,93.65,92.67798319
23/04/2022 14:00,-65,0.08,3.7,207.06,-214.9,98.38,71.79028654
23/04/2022 15:00,-40,5.07,1.17,165.09,-166.82,107.81,84.82573442
23/04/2022 16:00,-30,20.45,1.17,145.32,-70.1,103.38,116.8066687
23/04/2022 17:00,28,94.85,1.17,158.46,49.9,109.65,149.1927266
23/04/2022 18:00,123.68,138.87,3.7,170.48,140,138.87,178.7310038
23/04/2022 19:00,168.19,168.19,18.94,168.19,168.19,168.19,184.4027344
23/04/2022 20:00,171.72,171.36,119.99,171.83,172.5,171.36,187.7152156
23/04/2022 21:00,144.48,138.05,173.15,173.15,189.57,138.05,178.7905808
23/04/2022 22:00,131.32,118.23,182.48,182.48,177.91,118.9,168.257367
23/04/2022 23:00,112.12,97.95,170.38,181.44,171.78,99.5,178.7548346
24/04/2022 00:00,113.03,100.58,144,144,146.9,100.58,166.8156036
24/04/2022 01:00,104.56,93.14,115,115,122.5,93.14,170.8310935
24/04/2022 02:00,84.54,91.92,112.99,136.36,103.83,91.92,142.3413715
24/04/2022 03:00,86.79,87.88,108.45,108.45,93.69,87.88,133.2975827
24/04/2022 04:00,81.13,84.06,102.39,102.39,89.62,84.06,133.4524829
24/04/2022 05:00,80.73,87.84,112.99,112.99,93.65,87.84,140.125107
24/04/2022 06:00,71.46,87.81,130.04,130.04,93.61,87.81,141.5072934
24/04/2022 07:00,85.86,95.1,137.02,137.02,110.06,95.1,154.8287109
24/04/2022 08:00,60.15,96.51,154,154,88.02,96.51,168.79356
24/04/2022 09:00,8.93,81.88,150.01,188.3,8.93,91.33,173.0592733
24/04/2022 10:00,-3.5,74.9,120,170.08,-3.5,79.98,169.1033604
24/04/2022 11:00,-20,73.03,109.95,150.36,-20,86.31,164.6708315
24/04/2022 12:00,-73.8,54.86,112.99,153.22,-91.84,76.61,156.3300514
24/04/2022 13:00,-100,34.51,130.04,135.23,-117.21,56.89,155.5674657
24/04/2022 14:00,-64.4,34.2,116.95,116.95,-64.4,64.3,159.6663634
24/04/2022 15:00,-14.05,44.09,108.24,108.24,-3.6,77.26,171.0336553
24/04/2022 16:00,45.01,72.81,102,102,49.9,86.23,176.5147394
24/04/2022 17:00,111.24,111.73,112.99,112.99,111.73,111.73,185.284474
24/04/2022 18:00,165.01,165.01,165.01,165.01,165.01,126.53,194.4712476
24/04/2022 19:00,198.65,198.65,198.65,198.65,198.65,134.82,200.8698175
24/04/2022 20:00,224.95,224.95,224.95,224.95,224.95,143.32,198.9871843
24/04/2022 21:00,217.3,216.66,257.04,217.3,218.36,150.58,192.1358291
24/04/2022 22:00,205.73,205.73,255,205.73,205.73,126.53,175.132553
24/04/2022 23:00,186.99,186.99,246.02,186.99,186.99,107.63,180.0655287
25/04/2022 00:00,184.96,184.96,267.43,184.96,184.96,99.84,165.3978448
25/04/2022 01:00,183.78,183.78,260.51,183.78,183.78,98.78,169.9632427
25/04/2022 02:00,185.63,185.63,248.87,185.63,185.63,98.66,173.746001
25/04/2022 03:00,186.1,186.1,238.52,186.1,186.1,97.06,172.3704525
25/04/2022 04:00,188.12,188.12,232.61,188.12,188.12,100.48,178.5604206
25/04/2022 05:00,200.06,200.06,230.88,200.06,200.06,151.02,212.1427762
25/04/2022 06:00,237.23,237.23,237.23,237.23,237.23,141.28,233.6890828
25/04/2022 07:00,261.87,261.87,261.87,261.87,261.87,151.22,244.2784343
25/04/2022 08:00,272.47,272.47,272.47,272.47,272.47,164.48,232.4439743
25/04/2022 09:00,249.06,249.06,238.77,249.06,249.06,154.43,219.8861654
25/04/2022 10:00,232.59,232.59,221.75,232.59,232.59,131.59,208.0042727
25/04/2022 11:00,227.97,227.97,204.26,227.97,227.97,148.56,200.0474363
25/04/2022 12:00,211,211,181.98,211,211,143.8,192.7072251
25/04/2022 13:00,200,200,180.1,200,200,136.56,186.9678677
25/04/2022 14:00,194.9,194.9,173.76,194.9,194.9,131.61,182.3194625
25/04/2022 15:00,191.99,191.99,170,191.99,191.99,125.12,179.5802238
25/04/2022 16:00,189.5,189.5,170.56,189.5,189.5,128.57,201.3399775
25/04/2022 17:00,203.8,209.25,180,205.93,200,143.16,229.064394
25/04/2022 18:00,237.46,252.71,207,243.59,225.5,168.88,250.0533663
25/04/2022 19:00,273.88,273.88,231.76,273.88,273.88,191.14,251.4051984
25/04/2022 20:00,275.71,275.71,275.71,275.71,275.71,258.64,246.5670624
25/04/2022 21:00,264.93,264.93,264.93,264.93,264.93,198.62,226.0879917
25/04/2022 22:00,254,254,254,254,254,155.48,201.1976794
25/04/2022 23:00,228.98,235.44,232.61,232.61,218.1,155.44,154.2393008
26/04/2022 00:00,184.89,212.54,237.76,237.76,194.4,161.85,154.4066049
26/04/2022 01:00,176.18,205.01,231.13,231.13,187.28,151.06,160.3969774
26/04/2022 02:00,184.81,204.59,222.62,222.62,192.43,151.49,155.1435158
26/04/2022 03:00,189.31,201.07,211.79,211.79,193.06,156.59,148.6539457
26/04/2022 04:00,192.81,204.16,214.47,214.47,196.59,166.46,148.6182887
26/04/2022 05:00,232.95,232.95,232.95,232.95,232.95,151.15,148.677717
26/04/2022 06:00,221.85,266.52,251.07,251.07,219.9,151.79,223.5098303
26/04/2022 07:00,267.58,290,255.6,282.27,267.49,178.54,249.5869677
26/04/2022 08:00,281.25,290,256,284.52,269.98,188.92,243.8343084
26/04/2022 09:00,266.41,260.48,246,265.4,249.9,161.68,226.7070728
26/04/2022 10:00,236.01,235.88,237.76,251.32,221.12,143.91,204.9800869
26/04/2022 11:00,226.61,224.28,228.57,245.24,205.14,141.96,194.9248188
26/04/2022 12:00,226.01,219.41,223,242.21,194.3,140.93,190.3844968
26/04/2022 13:00,212.97,210.49,215,219.08,201.25,140.18,190.8955802
26/04/2022 14:00,204.71,214.19,205.53,210.91,202.51,141.13,190.2894115
26/04/2022 15:00,201.35,215.42,205,210.63,198.2,141.8,192.5476869
26/04/2022 16:00,199.58,211.03,207.26,207.26,197.1,146.61,223.4622877
26/04/2022 17:00,219.15,239.93,223,232.75,215.6,161.95,256.1597375
26/04/2022 18:00,241.62,260.63,229.13,254.11,239.9,194.22,276.9358706
26/04/2022 19:00,281,281,241.55,281,281,225.12,273.2513161
26/04/2022 20:00,286.76,286.76,265.01,286.76,286.76,237.01,261.484513
26/04/2022 21:00,270.01,270.01,270.01,270.01,270.01,205.03,247.4000063
26/04/2022 22:00,255,255,255,255,255,166.6,170.0837901
26/04/2022 23:00,230.24,231.91,245.51,245.51,219.18,151.2,154.5135759
27/04/2022 00:00,206.72,206.72,211.96,206.72,206.72,173.65,153.2743622
27/04/2022 01:00,198.01,198.01,205,198.01,198.01,167.15,155.5542412
27/04/2022 02:00,196.36,196.36,196.36,196.36,196.36,157.71,155.5661156
27/04/2022 03:00,194.53,194.53,194.53,194.53,194.53,154.14,154.1649399
27/04/2022 04:00,197.51,197.51,197.51,197.51,197.51,158.83,142.599304
27/04/2022 05:00,209.94,209.94,209.94,209.94,209.94,172.6,153.8680807
27/04/2022 06:00,240.59,244.2,242.97,242.97,240.3,163.65,227.2873077
27/04/2022 07:00,244.67,271.01,254.94,254.96,207.8,172.49,275.0103989
27/04/2022 08:00,265.98,265.98,265.98,265.98,265.98,166.04,261.1292609
27/04/2022 09:00,252.74,252.74,252.74,252.74,252.74,133.55,229.8759202
27/04/2022 10:00,215,225.22,235.38,235.38,218.46,124.2,223.7843687
27/04/2022 11:00,211.5,214.12,216.74,216.74,212.32,122.97,220.2695553
27/04/2022 12:00,207.66,207.66,207.66,207.66,207.66,123.36,213.7861495
27/04/2022 13:00,200.62,200.62,200.62,200.62,200.62,124.2,207.8608391
27/04/2022 14:00,193.22,193.22,193.22,193.22,193.22,125.05,202.5767446
27/04/2022 15:00,190.96,190.96,190.96,190.96,190.96,130.11,202.3511316
27/04/2022 16:00,191.35,191.35,191.35,191.35,191.35,138.95,229.1872068
27/04/2022 17:00,206.49,206.49,206.49,206.49,206.49,152.85,257.8163118
27/04/2022 18:00,239.31,239.31,223.86,239.31,239.31,172.51,279.1426795
27/04/2022 19:00,267.9,267.9,235.17,267.9,267.9,203.58,280.2588703
27/04/2022 20:00,266.33,266.33,254.07,266.33,266.33,244.53,266.7577121
27/04/2022 21:00,254.94,254.94,254.94,254.94,254.94,172.51,249.3855094
27/04/2022 22:00,235.33,235.33,235.33,235.33,235.33,181.01,214.6886016
27/04/2022 23:00,202.57,202.57,224.99,202.57,202.57,164.29,154.3786786
28/04/2022 00:00,214.63,214.63,219.39,214.63,214.63,187,154.1315912
28/04/2022 01:00,201.94,201.94,206.12,201.94,201.94,162.5,162.9164162
28/04/2022 02:00,198,198,198,198,198,159.51,162.9401269
28/04/2022 03:00,201.37,201.37,202.5,201.37,201.37,154.91,155.589801
28/04/2022 04:00,201.5,201.5,201.5,201.5,201.5,170.01,155.0207436
28/04/2022 05:00,218.35,218.35,218.35,218.35,218.35,186.07,154.1315912
28/04/2022 06:00,255,255,250,255,255,188.58,254.3924071
28/04/2022 07:00,283.37,283.37,263.45,283.37,283.37,192.33,284.5405985
28/04/2022 08:00,279.29,279.29,267.15,279.29,279.29,179.38,266.7101306
28/04/2022 09:00,251.26,251.26,251.26,251.26,251.26,139.2,247.2673332
28/04/2022 10:00,224.93,224.93,224.93,224.93,224.93,126.24,227.7415482
28/04/2022 11:00,212.39,213.56,214.7,214.7,212.72,121.66,217.3918151
28/04/2022 12:00,208,208,208,208,208,121.7,207.1843465
28/04/2022 13:00,200.09,200.09,200.09,200.09,200.09,121.7,202.3710686
28/04/2022 14:00,197.05,197.05,197.05,197.05,197.05,121.61,201.5530484
28/04/2022 15:00,196.3,196.3,196.3,196.3,196.3,121.68,204.8725504
28/04/2022 16:00,197.13,197.13,197.13,197.13,197.13,129.64,242.086539
28/04/2022 17:00,217.63,217.63,217.63,217.63,217.63,149.9,272.6615235
28/04/2022 18:00,255,255,230,255,255,182.77,292.3769943
28/04/2022 19:00,279.09,279.09,240.34,279.09,279.09,223.14,289.3657318
28/04/2022 20:00,284.91,284.91,254.48,284.91,284.91,284.91,279.0397095
28/04/2022 21:00,268.91,268.91,267.85,268.91,268.91,199.52,260.5334858
28/04/2022 22:00,253.56,253.56,250.16,253.56,253.56,180.63,221.29223
28/04/2022 23:00,222.78,222.78,222.78,222.78,222.78,177.47,197.3918156
29/04/2022 00:00,206.05,206.05,206.05,206.05,206.05,202.68,188.5517525
29/04/2022 01:00,203.15,203.15,203.15,203.15,203.15,198.27,187.8605193
29/04/2022 02:00,202.52,202.52,202.52,202.52,202.52,193.4,187.8247658
29/04/2022 03:00,203.23,203.23,203.23,203.23,203.23,189.85,186.1920251
29/04/2022 04:00,205.09,205.09,205.09,205.09,205.09,194.12,189.2072324
29/04/2022 05:00,213.86,213.86,213.86,213.86,213.86,208.72,184.7976408
29/04/2022 06:00,255.77,255.77,230,255.77,255.77,218.05,250.2741169
29/04/2022 07:00,280.06,280.06,245.24,280.06,280.06,208.98,269.0327578
29/04/2022 08:00,291.22,291.22,248.41,291.22,291.22,171.74,255.553709
29/04/2022 09:00,256.34,256.34,234.45,256.34,256.34,149.34,234.5902722
29/04/2022 10:00,230.33,230.33,213.32,230.33,230.33,132.54,218.2628655
29/04/2022 11:00,217.4,217.4,204.66,217.4,217.4,125.19,208.6809422
29/04/2022 12:00,208.37,208.37,195,208.37,208.37,122.71,194.7490164
29/04/2022 13:00,197.25,197.25,191,197.25,197.25,125.43,188.3133962
29/04/2022 14:00,195.24,195.24,186,195.24,195.24,142.68,187.7890124
29/04/2022 15:00,195.04,195.04,186,195.04,195.04,149.39,192.1747683
29/04/2022 16:00,206,206,195,206,206,156.44,214.6279319
29/04/2022 17:00,216.3,216.3,202.11,216.3,216.3,214.6,246.0194569
29/04/2022 18:00,246.98,246.98,204.84,246.98,246.98,216.81,259.6057661
29/04/2022 19:00,262.08,262.08,218.19,262.08,262.08,250.67,258.71193
29/04/2022 20:00,265.87,265.87,250.01,265.87,265.87,265.87,251.167953
29/04/2022 21:00,254.97,254.97,254.97,254.97,254.97,214.74,243.1234278
29/04/2022 22:00,241.56,241.56,241.56,241.56,241.56,235.4,219.5261539
29/04/2022 23:00,213.86,217.91,221.46,221.46,215.44,214.68,201.7924451
30/04/2022 00:00,204.78,204.78,204.78,204.78,204.78,199.86,175.6685944
30/04/2022 01:00,189.1,189.1,189.1,189.1,189.1,182.71,169.7811938
30/04/2022 02:00,189.91,189.91,189.91,189.91,189.91,173.75,166.8255756
30/04/2022 03:00,187.47,187.47,187.47,187.47,187.47,182.57,157.2674879
30/04/2022 04:00,189.96,189.96,189.96,189.96,189.96,182.61,166.7421509
30/04/2022 05:00,194.81,194.81,194.81,194.81,194.81,163.22,149.0322777
30/04/2022 06:00,201,201,201,201,201,147.77,166.7540687
30/04/2022 07:00,206.59,206.59,206.59,206.59,206.59,123.81,188.8973692
30/04/2022 08:00,210.01,210.01,210.01,210.01,210.01,123.81,188.5398347
30/04/2022 09:00,205.85,205.85,195.5,205.85,205.85,114.58,178.8148976
30/04/2022 10:00,195.95,195.95,178,195.95,195.95,108.33,163.7626971
30/04/2022 11:00,186.58,186.58,175,186.58,186.58,95.35,154.1331025
30/04/2022 12:00,180.04,180.04,175,180.04,180.04,95.35,143.0256989
30/04/2022 13:00,172.94,172.94,172.94,172.94,172.94,96.75,132.3711722
30/04/2022 14:00,166.35,166.35,166.35,166.35,166.35,95.32,125.4469216
30/04/2022 15:00,159.69,159.69,159.69,159.69,159.69,106.58,131.1436372
30/04/2022 16:00,158.44,166.65,145,158.44,163.88,113.83,170.2221529
30/04/2022 17:00,192.02,192.02,138,192.02,192.02,141.98,191.3166856
30/04/2022 18:00,226.09,226.09,164.25,226.09,226.09,173.96,210.8380667
30/04/2022 19:00,246.97,246.97,175,246.97,246.97,206.84,211.5412178
30/04/2022 20:00,252.64,252.64,212,252.64,252.64,224.82,209.4436824
30/04/2022 21:00,247.11,247.11,232.01,247.11,247.11,212.63,197.8238127
30/04/2022 22:00,239.09,239.09,218.5,239.09,239.09,166.46,133.4676112
30/04/2022 23:00,219,219,193.91,219,219,165.25,130.3093902
01/05/2022 00:00,206,206,206,206,206,130.57,112.6352704
01/05/2022 01:00,199.7,199.7,199.7,199.7,199.7,122.96,133.3007618
01/05/2022 02:00,197.56,197.56,197.56,197.56,197.56,111.94,114.3156823
01/05/2022 03:00,192.2,192.2,192.2,192.2,192.2,115.15,117.0806154
01/05/2022 04:00,197.43,197.43,197.43,197.43,197.43,117.32,110.9548585
01/05/2022 05:00,201.32,201.32,201.32,201.32,201.32,113.44,113.9223944
01/05/2022 06:00,195,195,195,195,195,117.41,109.3340356
01/05/2022 07:00,194.95,194.95,194.95,194.95,194.95,109.63,101.9449903
01/05/2022 08:00,186.94,186.94,186.94,186.94,186.94,119.99,139.0093952
01/05/2022 09:00,182.04,182.04,182.04,182.04,182.04,113.37,150.8676212
01/05/2022 10:00,177.31,177.31,177.31,177.31,177.31,107.82,156.0757064
01/05/2022 11:00,176.5,176.5,170.93,176.5,176.5,107.4,152.2262521
01/05/2022 12:00,174.92,174.92,167.39,174.92,174.92,100.71,145.4092619
01/05/2022 13:00,150.74,150.74,150.74,150.74,150.74,100.57,134.897749
01/05/2022 14:00,140.4,140.4,140.4,140.4,140.4,96.14,132.6452819
01/05/2022 15:00,138.9,138.9,131.7,138.9,138.9,96.21,139.7244641
01/05/2022 16:00,155.9,155.9,117.77,155.9,155.9,106.5,172.1766746
01/05/2022 17:00,187.04,187.04,95.05,187.04,187.04,132.66,207.4414894
01/05/2022 18:00,215.85,215.85,128.27,215.85,215.85,154.95,224.2098553
01/05/2022 19:00,249.43,249.43,164.06,249.43,249.43,148.67,229.8827353
01/05/2022 20:00,254.94,254.94,211.62,254.94,254.94,154.95,226.4027332
01/05/2022 21:00,243.03,243.03,227,243.03,243.03,144.04,221.778621
01/05/2022 22:00,239.72,239.72,222.96,239.72,239.72,152.8,195.0231261
01/05/2022 23:00,215.97,215.97,210.26,215.97,215.97,145.06,157.5773511
02/05/2022 00:00,206.46,206.46,198,206.46,206.46,109.79,119.3055698
02/05/2022 01:00,199.87,199.87,197.52,199.87,199.87,108.05,125.2356497
02/05/2022 02:00,194.69,194.69,194.69,194.69,194.69,108,123.3862284
02/05/2022 03:00,193.76,193.76,193.76,193.76,193.76,106.66,112.8266295
02/05/2022 04:00,196.34,196.34,196.34,196.34,196.34,105.87,113.3993535
02/05/2022 05:00,209.96,209.96,209.31,209.96,209.96,104.97,119.2101158
02/05/2022 06:00,248.88,248.88,209.31,248.88,248.88,129.39,119.1504571
02/05/2022 07:00,270,270,212.93,270,270,96.33,164.1689504
02/05/2022 08:00,264.57,264.57,212.61,264.57,264.57,96.36,208.8056278
02/05/2022 09:00,238.98,238.98,208.64,238.98,238.98,96.7,206.168711
02/05/2022 10:00,194.27,194.27,192.45,194.27,194.27,98.02,198.4608004
02/05/2022 11:00,189.97,189.97,168.57,189.97,189.97,96.54,188.5813113
02/05/2022 12:00,182.31,190.68,185.01,196.23,186.6,95.3,187.0063202
02/05/2022 13:00,190.45,190.45,190.45,190.45,190.45,95.28,183.1881602
02/05/2022 14:00,187.65,187.65,184.45,187.65,187.65,92.39,186.5767772
02/05/2022 15:00,185.05,185.05,168.57,185.05,185.05,92.27,201.1215807
02/05/2022 16:00,188.2,188.2,161.88,188.2,188.2,96.73,217.9811436
02/05/2022 17:00,218.72,218.72,155.01,218.72,218.72,106.44,248.7769908
02/05/2022 18:00,238.5,244.11,161,240.71,229.18,117.57,261.8780525
02/05/2022 19:00,257.47,263.97,163.94,260.02,245,149.72,256.9502397
02/05/2022 20:00,265.41,265.41,206.01,265.41,265.41,192.47,238.5276174
02/05/2022 21:00,253.52,253.52,217.2,253.52,253.52,158.74,216.2510399
02/05/2022 22:00,241.11,241.11,210,241.11,241.11,172.64,169.3592617
02/05/2022 23:00,219.92,219.92,205.7,219.92,219.92,140.31,165.4337159
03/05/2022 00:00,184.5,184.5,152.89,184.5,184.5,119.71,130.6905962
03/05/2022 01:00,182.09,182.09,153.89,182.09,182.09,106.15,136.621893
03/05/2022 02:00,184.08,184.08,184.08,184.08,184.08,101.75,130.8213463
03/05/2022 03:00,185.12,185.12,185.12,185.12,185.12,97.17,130.6430508
03/05/2022 04:00,187.04,187.04,187.04,187.04,187.04,96.19,120.0166394
03/05/2022 05:00,191.19,191.19,191.19,191.19,191.19,88.74,133.1035286
03/05/2022 06:00,236.26,236.26,155.74,236.26,236.26,106.78,205.4558395
03/05/2022 07:00,255.96,255.96,199.68,255.96,255.96,108.77,261.4881697
03/05/2022 08:00,255.96,255.96,205.7,255.96,255.96,109.1,249.4948263
03/05/2022 09:00,232.7,232.7,200,232.7,232.7,104.74,226.732435
03/05/2022 10:00,206.07,206.07,175,206.07,206.07,103.14,213.0631139
03/05/2022 11:00,200.24,200.24,195.01,200.24,200.24,94.44,207.3338854
03/05/2022 12:00,195.17,195.79,196.39,197.06,195.79,94.45,205.6697941
03/05/2022 13:00,197.29,197.29,196.01,197.29,197.29,100.26,203.9819301
03/05/2022 14:00,194.89,194.89,183.33,194.89,194.89,94.45,204.172112
03/05/2022 15:00,195.54,195.54,195.54,195.54,195.54,90.92,207.5953855
03/05/2022 16:00,197.99,197.99,195.5,197.99,197.99,98.14,229.7159129
03/05/2022 17:00,218.99,218.99,195.5,218.99,218.99,115.64,259.5506921
03/05/2022 18:00,249.96,249.96,197.78,249.96,249.96,127.02,267.3956937
03/05/2022 19:00,269.94,269.94,205.19,269.94,269.94,126.04,266.7419436
03/05/2022 20:00,270.23,270.23,211.96,270.23,270.23,161.66,256.7336233
03/05/2022 21:00,261.77,261.77,223.5,261.77,261.77,154.83,241.3883245
03/05/2022 22:00,253.21,253.21,211.25,253.21,253.21,144.29,212.7778411
03/05/2022 23:00,228.94,228.94,198.02,228.94,228.94,130.81,184.9518579
04/05/2022 00:00,206,206,205.25,206,206,121.57,154.9160299
04/05/2022 01:00,200,200,200,200,200,120.07,154.3577953
04/05/2022 02:00,200.34,200.34,199.45,200.34,200.34,120.72,144.2145545
04/05/2022 03:00,201.12,201.12,200.56,201.12,201.12,121.57,140.2356486
04/05/2022 04:00,201.14,201.14,201.14,201.14,201.14,120.09,139.78431
